2024-05-22 14:47:20,2024-05-22 14:47:30,1,8
2024-05-22 14:47:20,2024-05-22 14:47:30,2,8
2024-05-22 14:47:20,2024-05-22 14:47:30,3,7
2024-05-22 14:47:30,2024-05-22 14:47:40,2,2
2024-05-22 14:47:30,2024-05-22 14:47:40,1,7
2024-05-22 14:47:30,2024-05-22 14:47:40,3,6
2024-05-22 14:47:40,2024-05-22 14:47:50,1,8
2024-05-22 14:47:40,2024-05-22 14:47:50,2,4
2024-05-22 14:47:40,2024-05-22 14:47:50,3,5
2024-05-22 14:47:50,2024-05-22 14:48,1,8
2024-05-22 14:47:50,2024-05-22 14:48,2,1
2024-05-22 14:47:50,2024-05-22 14:48,3,7
2024-05-22 14:48,2024-05-22 14:48:10,1,8
2024-05-22 14:48,2024-05-22 14:48:10,2,3
2024-05-22 14:48,2024-05-22 14:48:10,3,8
